,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,Expected Evacuation Costs,Other.Dikes_Expected Annual Damage,Other.Dikes_Total Dike Investment Costs,Other.Dikes_Expected Number of Deaths
272,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,2,3,1,0,0,1,0,0,0,0,4,0,1,3,9695195.36216505,7619120.897787222,0.00046189666755126757,56425877.743436806,37793535.310281165,0.0040132012255671016,3685.5115133189934,17075633.46729186,141030773.9052618,0.0024651867252710098
273,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,3,0,0,5,2,1,0,2,0,0,6,13903423.98391871,2969933.4205823084,0.0015666689124886515,40273672.383724004,32817369.752004843,0.028906994063878134,0.0,30606144.887881953,191299657.1082108,0.04992565554886017
274,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,6,0,0,1,2,1,7,1,7,0,0,4,0,0,14261651.781499248,0.0,0.0,33377116.55719709,0.0,0.0,642.2841198573262,12151951.208471548,225493676.46958065,0.001345246586801229
275,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,0,0,1,0,1,0,0,1,0,0,0,5,3,6320800.309666242,2155993.4616166507,0.0001361038715194154,72580607.18485624,21349105.402148027,0.0022508852739024972,3532.959732095669,42014197.33979641,129767556.08204585,0.006147073846102413
276,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,3,1,5,0,1,0,1,2,0,0,1,5,0,0,1,17767801.395336673,1674729.6239398206,0.0008125402312083854,25037214.086173728,103298899.74679628,0.09182259096779244,0.0,21568369.70702942,221660064.61572614,0.019858572755756185
277,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,6,4,12586457.998778107,6257938.471690328,0.003038198382764495,81105853.85915002,21349105.402148027,0.01875737728252081,0.0,61607391.76509948,91239310.67324668,0.08507989873833713
278,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,1,3,7,0,2,0,6,1,7,7332080.219521779,6123602.745966345,0.0031948585629640197,126815106.79993652,0.0,0.0,0.0,7833423.261228863,169566432.92710373,0.013376428395311212
279,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,2,0,3,0,0,2,0,0,1,5,0,0,0,17767801.395336673,272585.6784702675,1.694911710563356e-05,0.0,92224337.79480779,0.009840545371985563,8246.940135093064,54624056.1137532,197578886.29993936,0.009207750633057064
280,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,7,3,3,1,4,5,1,3,5,0,0,0,0,0,0,0.0,10757814.168060655,0.005196048670250508,0.0,78106800.29406519,0.06882761926289428,0.0,3808886.1658606925,422795384.9329919,0.0035610211239194603
281,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,6,0,0,0,1,5,7,6,3,0,2,0,43269289.48254271,0.0,0.0,27578229.96765524,76069018.02383308,0.024508682105093528,2440.825177054041,9021633.595872968,148821755.1632433,0.005645781564104637
282,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,3,2,0,3,0,1,0,0,5,0,0,0,11068771.68625446,7274903.664087616,0.003552745777936647,0.0,132780922.44438453,0.11807829243855225,0.0,4885540.680755656,209991412.08000198,0.00791663232377528
283,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,0,0,1,4,0,0,4,0,1,0,9695195.36216505,3076873.5694093737,0.0014838378198698246,25037214.086173728,69206980.04543066,0.06166866131086057,0.0,54691396.23847749,155688351.56996635,0.09632590871599936
284,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,3,2,1,1,6,3,1,0,7,3,0,0,0,24956580.074387155,3763047.2424388444,0.0018845185937433587,0.0,73550390.8894496,0.0651166756051724,0.0,3857910.6392880296,303560091.72809154,0.0036499424824085382
285,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3,1,0,0,6,1,0,0,0,7,1,1,0,0,1,0,12857587.774250694,321869.59903622523,2.0052716329218e-05,25037214.086173728,26059202.598939955,0.0027706720306730813,3015.1952059045543,32008961.76020039,179749063.85070163,0.0066715631627157134
286,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6,2,0,3,1,0,7,3,4,5,1,7,38523445.297830656,0.0,0.0,120358626.4040231,0.0,0.0,0.0,0.0,165077548.3902161,0.0
287,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,7,3,3,1,6,0,7,3,1,0,1,0,33801522.61574014,0.0,0.0,25037214.086173728,111805820.07222605,0.10005367082273421,0.0,7292916.101131962,360948889.3802203,0.012856946933427753
288,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,1,7,0,1,6,0,4,7,19337348.34775413,0.0,0.0,83927878.88098589,0.0,0.0,2948.4125033826112,193760900.01030645,126630252.4575445,0.01613563975475674
289,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,6,5,5,9,0,0,42145770.00137461,0.0,0.0,53114002.716882035,0.0,0.0,2999.4711142047954,128598200.87314896,62590793.281696975,0.061638108016609496
290,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,3,0,2,0,0,0,0,1,3,2,0,1,0,23449870.106326394,0.0,0.0,25037214.086173728,3192552.9870448187,0.0027964855543831137,0.0,146819377.7045994,155273404.25986725,0.23207265778093736
291,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,6,0,9,0,0,0,0,18144080.211109996,658682.4229067434,0.0002987832854861607,0.0,64047316.206444085,0.05627213184756243,0.0,81405220.57253155,68654000.95581369,0.106493207073658
292,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,3,1,0,1,1,5,0,0,2,0,1,0,7332080.219521779,8840760.312802399,0.004539923926109602,25037214.086173728,71329638.33684774,0.06356398264855491,0.0,9371322.634481529,233459444.57910988,0.01639135895742779
293,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,4,0,0,3,5,0,0,7,0,0,5,0,8,7,4,11068771.68625446,230895.72859807796,0.00010534492146953655,161536325.83645323,0.0,0.0,0.0,7146009.512995977,195623074.93247563,0.01239290518504312
294,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,4,3,1,1,0,2,0,0,3,0,0,0,8453407.696608048,7060962.420330013,0.003368528643617477,0.0,80308558.04251447,0.07093473608010818,0.0,14487894.476839934,232389224.9690625,0.025404532701265747
295,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,2,0,0,1,0,0,1,1,0,1,0,12857587.774250694,1273036.0543273576,0.0006415697213209697,25037214.086173728,6781769.653983113,0.005964454309580039,0.0,81623465.5241929,171421567.79024193,0.14318231141061963
296,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,4,3,3,6,5,3,7,1,5,0,0,0,0,3,0,0.0,10980539.056207769,0.005387829085823422,30351526.042379983,43031636.14602689,0.03818357300762836,0.0,0.0,455272566.90108085,0.0
297,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,2,2,0,7,5,3,1,1,7,40916860.84976648,0.0,0.0,98195347.52902988,0.0,0.0,0.0,25029195.12783257,88168012.87782027,0.022948101298272343
298,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,4,0,0,0,5,0,0,7,0,0,0,0,10,4,4,0.0,2107223.1133985803,0.0009987334192398496,158307087.73781967,0.0,0.0,0.0,8303819.549573756,141479612.63051608,0.009046280008291531
299,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,3,4,0,3,0,2,7,0,4,0,0,0,0,7,4,7,0.0,2850076.8701126403,0.00016647572245643693,150375857.82820207,0.0,0.0,988.5058012894657,16189979.928901505,243856453.46194565,0.0024582650177146672
300,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,2,2,3,1,2,0,1,0,1,0,0,1,0,0,0,6320800.309666242,8230990.252973676,0.004014872790375592,0.0,79707199.52447212,0.07035922651397435,0.0,3808886.1658606925,249294040.6513152,0.0035610211239194603
301,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,1,0,2,0,0,5,0,0,0,11068771.68625446,7619120.897787222,0.0038491388962605634,0.0,105860290.86475995,0.09391186725220885,0.0,18463352.630922887,169092914.33383203,0.029399404892659676
302,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,5,0,7,5,5,6,0,0,44831030.76738851,0.0,0.0,40273672.383724004,0.0,0.0,0.0,43813988.305558026,171354044.14235413,0.05281369482791687
303,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,2,4,1,0,16563094.679399516,2508397.8658662634,0.0011653098695412081,62015940.60605301,0.0,0.0,0.0,56029489.087928295,95812604.39298043,0.07993841423529557
304,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,7,3,1,6,2,0,0,0,7,0,1,0,0,0,0,6320800.309666242,2037436.1346249594,0.001015540175724301,0.0,105751430.05715424,0.09380768574604498,0.0,53588386.0157486,320044791.17090374,0.09284177094698759
305,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,1,1,1,12586457.998778107,10120257.919635125,0.004956726241994036,77707505.98041888,401813.12238640053,0.00036041039651618704,0.0,61665592.740057856,91239310.67324668,0.08526374129107799
306,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,3,2,2,1,2,7,6,0,0,0,0,0,0,0,0,0.0,10048319.961113527,0.0048535131793402755,0.0,72609203.0424885,0.0639571061233135,0.0,6632288.170878463,322584796.08383346,0.0061942505343190336
307,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,7,3,0,0,7,3,7,0,2,0,1,0,23537919.412238494,0.0,0.0,25037214.086173728,35042730.00137235,0.031160504715736292,0.0,15977113.906115044,300154710.088051,0.027711734310672403
308,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,1,2,7,0,0,7,1,0,0,0,1,1,0,1,6320800.309666242,15835072.16302317,0.0029378579586240424,50929971.20054293,16846243.030519538,0.00541669559773964,1006.8284993485381,0.0,254287146.84962884,0.0
309,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3,0,0,1,0,6,0,0,1,0,0,1,7,0,4,0,21069784.935395602,0.0,0.0,33377116.55719709,0.0,0.0,2908.6382118171123,194306523.47643298,119039292.1615875,0.01690025268086237
310,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,7,0,0,7,0,0,0,14261651.781499248,7093968.99017,0.0012229017902943588,0.0,132672061.63677883,0.04247067993565981,4533.538896233506,14101409.634324744,178525689.11685747,0.005717156459679471
311,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,9,1,1,6320800.309666242,5765880.9762824,0.0028349535707906893,122027466.9135035,0.0,0.0,0.0,65291569.37429315,112232242.32769895,0.08910790356754153
312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,3,3,1,0,0,3,0,0,0,8453407.696608048,3856502.7103329743,0.0018683020844368725,0.0,52501397.60837804,0.04672860796592792,0.0,43803690.27664869,245283003.45308542,0.04040637904599897
313,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,2,0,0,0,0,1,0,1,6,1,0,12857587.774250694,0.0,0.0,70903162.7249229,0.0,0.0,6632.027001672086,146819377.7045994,144292933.30590212,0.027848718933712487
314,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,5,1,0,1,11068771.68625446,10487748.429709932,0.005098976498292516,50929971.20054293,11981391.71008754,0.010686960576155246,0.0,41734133.389698505,94962339.07019535,0.03799618026337802
315,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,3,1,5,0,1,3,6,7,6,0,3,0,0,30185557.33409556,0.0,0.0,30351526.042379983,0.0,0.0,0.0,13888477.624976428,284925706.22416013,0.018935187030650627
316,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,7,3,0,5,0,4,2,3,1,6,7,0,0,0,37380645.04128443,0.0,0.0,0.0,114784405.70680954,0.10217967012911186,0.0,14095421.603043385,362812117.8506242,0.012999214962681391
317,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,7,5,0,0,0,1,1,0,0,0,12857587.774250694,6384880.882404018,0.00324492237782001,0.0,118464483.00579834,0.1053118520938117,0.0,14279465.4095206,250869701.3261241,0.013333036504236777
318,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,5,0,1,0,0,0,0,0,1,4,4,0.0,1583563.7121198848,0.0007340405332161145,99037868.40833265,0.0,0.0,0.0,177530005.8061707,116964593.79516205,0.12845403641859898
319,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,1,0,7,0,0,1,1,0,0,6320800.309666242,15608681.782387989,0.007965779912002164,25037214.086173728,41319513.63905681,0.036908647543362365,0.0,21276788.40086447,239418249.16020894,0.03204748743557788
320,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,4,6,0,3,0,1,0,0,4,1,0,0,1,0,0,7,6320800.309666242,2841799.2344411234,0.00016178334400364188,44193513.54513965,0.0,0.0,3027.4936900148577,48923946.330485545,200322835.680359,0.007377288632843501
321,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,6,0,0,0,1,8,0,0,6320800.309666242,9396743.172954708,0.004750276300312995,48463701.69719181,0.0,0.0,0.0,33912920.40041085,113925477.24266742,0.053313804539492006
322,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,5,6,7,5,11068771.68625446,5849396.228380503,0.0027880207774002136,151104382.32237512,0.0,0.0,0.0,22741336.58637464,114818119.33623105,0.026476934177982445
323,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,3,1,6,0,0,1,0,1,6,2,0,1,1,1,0,0,12857587.774250694,931268.1013770108,5.280311136397284e-05,25037214.086173728,49750167.46184735,0.005333443507077759,4552.760188581495,27428365.137532488,214548983.7889967,0.0030614065820797516
324,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,7,0,0,0,2,0,1,3,0,0,1,2,0,0,0,13903423.98391871,3646414.439744135,0.000214090832293492,0.0,92224337.79480779,0.009840545371985563,8077.324415233028,43789370.05899034,156281606.1799274,0.006328311821664788
325,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,5,0,7,4,11068771.68625446,1858635.718695462,0.0008781548384068354,86420965.59927613,0.0,0.0,0.0,38201574.196392134,115501527.42981388,0.0670379777376027
326,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,1,3,2,6,0,0,0,0,0,0,0,0,0.0,3660179.6854025894,0.0017959430286078075,0.0,56436540.36252172,0.049960665347601935,0.0,169390169.3560645,205354504.7030771,0.1150591213876459
327,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,7,5,5,0,0,0,44831030.76738851,0.0,0.0,0.0,33724907.231281444,0.010689778324571277,4052.030244559816,132399949.81360207,58544409.57908474,0.06631189598385615
328,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,7,2,2,5,1,6,0,7,7,1,1,0,0,1,30528580.36230105,0.0,0.0,25037214.086173728,126478905.62079144,0.11307160388878351,0.0,1000313.5549890159,343281243.6398519,0.0009479152832200998
329,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,4,2,1,1,6,6,3,0,0,0,0,0,0,0,0.0,11000080.488669671,0.0006597751949438636,0.0,86482441.96962099,0.00915618940794141,7042.950402784223,18206010.311606903,299896958.86342907,0.002052896266623603
330,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,7,0,1,3,2,6,7,0,0,0,4,30033571.88243507,0.0,0.0,33377116.55719709,68577429.48447089,0.060933115608496416,0.0,14095421.603043385,181251505.85378313,0.012999214962681391
331,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,3,2,2,3,1,2,0,0,1,0,0,3,0,0,0,0,8453407.696608048,2367245.0069476147,0.00013545580631459662,0.0,69146875.39255102,0.007308293036489351,6109.926108419022,37124663.52781859,228301108.99686292,0.007127635569628031
332,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,5,0,1,4,0,0,1,1,1,4,4,12857587.774250694,6664893.225634068,0.0034091331452181634,99037868.40833265,0.0,0.0,0.0,8343065.042610856,144270199.4082474,0.007649367099424115
333,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,2,0,1,0,1,2,0,6,0,9,0,0,0,0,18144080.211109996,237309.56703995285,0.00011086764778913773,0.0,67111605.79091181,0.059086592983732714,0.0,17122486.981044956,170801441.8913843,0.016038443551046604
334,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,3,3,0,7,0,5,0,3,1,0,0,0,0,3,7,6,0.0,4262815.821153133,0.0002460497028551925,135588522.16120803,0.0,0.0,685.9162559779936,7338641.512082982,223717290.65994012,0.0008058195234827016
335,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,3,1,5,0,1,0,6,0,4,0,0,0,0,9695195.36216505,3516974.5735502276,0.0016726342412886682,0.0,134265178.70223913,0.11949874903700551,0.0,21227819.538152475,234942692.3897376,0.031892806852783
336,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3,1,6,0,0,1,0,0,6,1,0,1,1,6,1,0,12857587.774250694,0.0,0.0,70903162.7249229,0.0,0.0,3341.329821998519,66300926.658249244,189964203.55869192,0.008990656527773474
337,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,7,1,0,0,1,0,0,0,2,0,7,0,7332080.219521779,460059.73894329247,2.51038466928973e-05,44193513.54513965,6702452.108247416,0.0007066255403984142,3697.1035419132877,254085254.03409675,142001004.3019344,0.020710641849776258
338,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,3,1,1,3,6,0,0,0,0,0,0,0,0,0.0,11572324.030887686,0.005897393909575652,0.0,88713961.06864378,0.07830108124336999,0.0,4828809.510220643,249432379.3091182,0.00454450495053519
339,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,3,0,0,2,0,0,1,0,0,4,3,4,0,0,19364628.02360858,1803675.147813708,0.0008268829366404344,33377116.55719709,0.0,0.0,0.0,119362043.92472433,152185957.51832664,0.1850079508542342
340,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,6,0,0,0,3,6,3,2,0,1,3,32849061.76758905,0.0,0.0,56425877.743436806,30081994.286206696,0.02656495231713674,0.0,60574726.55478148,132534641.54584256,0.09356472860440983
341,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,7,0,0,0,0,6,4,0.0,6905553.661931746,0.003370129806516403,81105853.85915002,0.0,0.0,0.0,78752799.75134063,138973698.6239011,0.11237087160578091
342,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,7,3,6,6,3,6,7,7,0,0,0,0,0,1,0.0,10840999.436843472,0.005267676522662653,25037214.086173728,52071200.19604346,0.04588507950859619,0.0,0.0,466318566.5916586,0.0
343,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,7,3,0,0,6,0,0,0,2,0,1,1,7332080.219521779,8863488.166161181,0.004559494065749086,50929971.20054293,54676769.55999063,0.0486842845010001,0.0,7158251.728673974,231750017.66114652,0.012431575330741833
344,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,3,1,0,0,6,0,7,1,3,12586457.998778107,1803675.147813708,0.0008268829366404344,115581377.23133813,0.0,0.0,0.0,49947930.017685235,167073145.65135366,0.04637228908855464
345,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,0,6,3,17767801.395336673,221048.77051721013,0.00011343934902364905,77404471.7832109,0.0,0.0,0.0,104892912.53702466,58544409.57908474,0.15812720879983655
346,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,7,7,7332080.219521779,7159076.457833817,0.0035299089452709357,100105457.62015328,27339801.257191803,0.024100857570598433,0.0,41179743.02585235,38245121.951764055,0.053902147511766196
347,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,3,7,6,2,4,6,5,1,7,1,7,0,1,0,1,0,22258486.725668453,0.0,0.0,25037214.086173728,4174414.868414504,0.00044673463425789713,798.933874488954,12673651.72064401,496906679.08012885,0.0026745600427017777
348,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,5,0,3,2,0,1,0,0,0,0,4,1,4,4,9695195.36216505,3167127.4242397696,0.001468081066432229,99037868.40833265,0.0,0.0,0.0,21584935.12712392,169474033.61677146,0.03764275730351399
349,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,8,0,1,1,3,4,2,2,7,6,3,0,0,0,43269289.48254271,0.0,0.0,0.0,137349834.19050065,0.12245081288653885,0.0,4828809.510220643,326702354.04461586,0.00454450495053519
350,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,4,2,2,6,1,7,6,7,6,0,5,0,0,1,26127534.665142894,0.0,0.0,25037214.086173728,126478905.62079144,0.11307160388878351,0.0,1000313.5549890159,380868683.31350875,0.0009479152832200998
351,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,3,1,0,0,0,3,0,0,0,8453407.696608048,11423350.189368173,0.005717647404618121,0.0,102174276.85845608,0.09038429383654169,0.0,19999415.301733658,161326834.95632213,0.01876875983197481
352,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,3,7,4,1,0,2,0,0,0,0,6,1,3,0,0,0,31013991.49954664,0.0,0.0,0.0,34151350.39301512,0.003604166990915617,5034.9666162492495,62437262.054631725,218807423.84537882,0.010876461364555126
353,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,1,0,1,1,0,0,1,7,0,0,0,0,3,0,0.0,10609952.846586805,0.005068730587770725,30351526.042379983,0.0,0.0,0.0,11214071.042448599,242990683.9398448,0.016017966576215695
354,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,6,1,2,0,6,0,0,7,7,7,0,1,0,55132637.76085901,0.0,0.0,25037214.086173728,38505057.65130983,0.034215168868305196,0.0,6632288.170878463,223373695.16032544,0.0061942505343190336
355,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,7332080.219521779,7159076.457833817,0.0004235890734325123,0.0,101427014.01728788,0.010776629710936406,9645.944178083411,30590003.302902386,91239310.67324668,0.004264955918725622
356,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,3,3,2,3,0,3,7,1,3,0,0,0,0,0,0,0,0.0,8722503.316274732,0.0005115820375052464,0.0,113403073.54924557,0.01205616043030262,8319.040713229026,13911377.79656617,307783832.4683316,0.0015198472105351205
357,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,1,5,7,0,3,0,0,0,24956580.074387155,0.0,0.0,0.0,129094908.43808067,0.11455071902288508,0.0,19999415.301733658,154629426.47992367,0.01876875983197481
358,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,5,3,3,3,0,1,1,0,7,0,4,0,0,0,0,9695195.36216505,3576994.4166197726,0.0017243151761956617,0.0,134265178.70223913,0.11949874903700551,0.0,14921685.877639191,305168757.91017085,0.02598287455004704
359,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,3,1,1,4,0,1,0,0,1,5,0,0,0,17767801.395336673,237309.56703995285,0.00011086764778913773,0.0,70995205.13427821,0.06253190209150665,0.0,39012410.732485905,231595437.5851867,0.05952281937150027
360,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,1,0,5,0,6,0,0,0,1,0,0,0.0,5641974.006435758,0.002683457661797014,25037214.086173728,0.0,0.0,0.0,27286380.422209427,146477812.08853823,0.02525418741469731
361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,6,1,7,0,5,0,0,0,2,0,0,7,7332080.219521779,281771.55631222005,1.5909477900188525e-05,44193513.54513965,6702452.108247416,0.0007066255403984142,3752.637067706644,204219066.5867336,267081804.50036824,0.019267637201887566
362,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,3,7,3,6,6,3,7,1,7,0,0,0,0,0,5,0.0,5065040.8376607355,0.002472796856698747,36676675.840294495,52071200.19604346,0.04588507950859619,0.0,0.0,499959510.4676633,0.0
363,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,1,0,0,0,0,0,2,3,0.0,9688655.063510643,0.004830864434425589,60039471.119519606,3192552.9870448187,0.0027964855543831137,0.0,43803690.27664869,131748072.12165901,0.04040637904599897
364,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,4,3,0,0,0,19364628.02360858,3297774.3220996326,0.0015773598758594886,0.0,82019403.7715754,0.0723025727117953,0.0,47029003.25117349,83583724.93614924,0.047176604357904356
365,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,3,7,2,0,0,2,0,1,0,2,0,4,1,13903423.98391871,3768663.8526436705,0.0007149753062482115,62015940.60605301,44515892.40388148,0.014257450658189385,1593.1802416567316,7158251.728673974,191946996.93144536,0.004475367119067059
366,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3,1,3,0,1,3,6,0,3,0,0,0,6,8453407.696608048,3516974.5735502276,0.0016726342412886682,40273672.383724004,89749286.29835764,0.07989471943092388,0.0,13947145.652698513,245393901.92406535,0.01907453006505397
367,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,3,3,0,2,1,2,7,5,0,5,0,0,2,0,0,0,7332080.219521779,8584071.287767915,0.0005202565800145635,0.0,62053002.21701714,0.0065744683961193205,4909.9536875381245,9582865.679951735,309980529.94321007,0.0010838001368638909
368,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,3,0,2,3,0,0,7,6,0,0,0,0,2,0,0.0,10757814.168060655,0.005196048670250508,27578229.96765524,26035600.09802173,0.022942539754298094,0.0,8104520.756076675,244364294.6984659,0.013215603710643717
369,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,6,0,3,6,2,1,7,6,3,0,0,0,43269289.48254271,0.0,0.0,0.0,140152950.45699227,0.04504803813715917,4155.685688705884,0.0,242346223.61422163,0.0
