,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,Expected Evacuation Costs,Other.Dikes_Expected Annual Damage,Other.Dikes_Total Dike Investment Costs,Other.Dikes_Expected Number of Deaths
97,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,5,6,6,1,7,5,1,2,3,1,0,1,0,23850184.958490238,724231.3036935894,0.00040143377360986126,25037214.086173728,70036128.02478538,0.06254716787319561,0.0,0.0,429347180.28618795,0.0
98,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,2,0,5,7,5,5,0,7,5,0,3,2,4,0,2,0,28031896.220687415,0.0,0.0,27578229.96765524,2120693.2267112504,0.00027998830120128256,105.63002770545052,0.0,334921309.11846507,0.0
99,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,2,0,1,2,0,0,0,3,5,4,0,1,7,0,1,0,21069784.935395602,0.0,0.0,25037214.086173728,0.0,0.0,1367.756200605064,32215671.86335274,161819810.34484315,0.004488062459420168
100,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,4,1,2,6,6,4,10,0,6,0,0,0,0,2,7,0.0,8747953.611620383,0.004456698046592897,74843606.29614219,6192159.921443743,0.005451350372291736,0.0,0.0,444167864.23791015,0.0
101,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,3,3,5,3,1,1,0,7,4,5,0,1,1,0,0,0,12857587.774250694,280554.24874902994,1.5559443229426192e-05,0.0,0.0,0.0,710.0736199154426,13080317.593388602,344420999.9054707,0.0014575371271243192
102,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,7,0,1,1,7,10,8,0,0,0,2,0,2,0.0,7096811.254200342,0.0033955856133432247,57073405.013273194,0.0,0.0,0.0,38025314.268148325,390361589.9265033,0.03518354908067447
103,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,3,0,1,2,0,5,7,5,7,0,0,7,0,0,0,14261651.781499248,5326627.394072982,0.0009129601543373343,0.0,66237153.15111409,0.02120813608667204,2328.9603349558547,6977885.602587463,306684348.47696626,0.002380629529413623
104,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,1,1,0,0,7,1,6,0,2,3,0,2,3,16373078.863592021,810502.2307738172,4.5537054604161316e-05,60039471.119519606,43847881.04182483,0.004654388355488591,4487.142954968929,32967283.26680459,205737562.2450908,0.003754044113182301
105,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3,1,0,2,1,0,2,7,4,0,1,0,3,0,2,4,15063068.18035096,1839498.4646853015,0.000113650591470648,63275368.490582086,43847881.04182483,0.004654388355488591,4072.041848044295,23833052.010686867,221375934.31374884,0.0027182938051115006
106,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,2,5,0,4,6,1,3,8,4,2,3,0,0,7,3,10,8453407.696608048,0.0,0.0,164001929.70949188,0.0,0.0,0.0,0.0,388942491.49704397,0.0
107,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,3,1,0,5,3,0,1,5,3,0,7,2,0,0,2,2,23537919.412238494,0.0,0.0,57073405.013273194,29175640.911777176,0.0031326261821469307,1781.0264523717465,0.0,236078753.17044604,0.0
108,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,3,1,3,5,0,1,7,6,3,3,2,6,0,0,2,31452076.64453512,0.0,0.0,27578229.96765524,52602426.156502485,0.04703218406282908,0.0,0.0,342879226.1695008,0.0
109,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,3,5,5,7,6,5,0,7,7,5,0,0,0,0,4,2,0.0,8114773.626708442,0.00046937873564551115,64922482.303728715,12423686.943716617,0.0013045766112830472,1337.089330190279,0.0,475506163.821357,0.0
110,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,2,5,6,4,6,6,8,6,6,2,0,6,1,0,2,0,20319063.206658736,866203.389021664,6.298048545887515e-05,27578229.96765524,16770071.202248307,0.0022079000840403754,885.5287374511804,0.0,566510168.2502927,0.0
111,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,5,3,0,2,5,7,4,0,1,0,3,4,3,0,15063068.18035096,97376.822624842,4.9207418418196167e-05,68094717.76275629,0.0,0.0,0.0,14283175.007852186,277984861.58650315,0.013380886074530508
112,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,3,6,5,10,6,2,5,2,0,0,2,0,0,0,0,7332080.219521779,866203.389021664,0.00015115316510130034,0.0,55444392.688677415,0.017548414425608373,1694.125804521259,0.0,502745514.54758036,0.0
113,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7,6,5,7,1,4,4,4,3,0,0,1,5,6,0,6320800.309666242,7112833.2563177375,0.0036437061201360366,84317877.34823732,0.0,0.0,0.0,0.0,508273146.9482623,0.0
114,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,3,0,1,2,7,2,4,7,5,4,1,5,7,2,0,0,35214915.27899364,544557.9202541303,3.375118986442665e-05,27578229.96765524,0.0,0.0,35.92928023222415,0.0,381082085.4811398,0.0
115,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,3,6,1,9,5,1,4,1,6,4,0,5,2,0,0,22356212.824753046,0.0,0.0,27578229.96765524,17246567.001155615,0.015534756918859305,0.0,0.0,472049689.5986058,0.0
116,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,6,9,1,1,7,10,7,2,1,0,0,0,0,14092235.304915495,111570.03794620134,6.142868724581011e-05,0.0,58011482.22964366,0.05103939259963114,0.0,0.0,441492673.5906671,0.0
117,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,6,3,4,4,6,0,1,3,1,3,2,3,1,0,0,26562940.128449157,0.0,0.0,25037214.086173728,11314458.817622673,0.010089385459515942,0.0,0.0,374645975.90586954,0.0
118,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,3,3,5,2,6,6,2,10,0,1,1,0,1,2,0,0,12857587.774250694,2916721.9605598697,0.00018466887103990356,27578229.96765524,8354427.959678751,0.0009020791650236185,696.6312586589318,0.0,434277409.3055258,0.0
119,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,2,3,4,5,1,1,7,0,0,7,3,21069784.935395602,778000.9215236938,0.0001427194341315735,82593104.13074732,21405183.95319439,0.006837214185247183,750.2204752051604,3400434.1911490797,254949705.03851655,0.00113252097502063
120,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,9,4,7,1,3,7,6,3,1,0,0,0,6,5,6320800.309666242,949791.2370246255,0.00048209164728953954,85142397.97480127,23426785.244725306,0.020926965878271322,0.0,0.0,483525650.0142,0.0
121,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,4,6,2,1,2,0,7,0,1,1,0,0,0,4,0,6320800.309666242,3029217.709510628,0.00018942792256213393,33377116.55719709,6192159.921443743,0.0006541620446750084,1189.3330851053227,11548306.57937529,311862246.3558193,0.0012959980123038012
122,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,5,5,0,5,5,1,2,3,0,3,0,1,7,4,8453407.696608048,0.0,0.0,114411258.02531242,0.0,0.0,0.0,10543695.07207451,317496012.26478356,0.009620027990216677
123,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,5,1,7,5,0,2,7,6,5,0,3,0,0,2,1,8453407.696608048,429192.1345333058,7.215893560045594e-05,54355764.74753119,2120693.2267112504,0.0006719719228830781,78.43303238113619,0.0,404587247.8009789,0.0
124,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1,7,1,7,1,5,6,0,1,0,0,5,7,0,6320800.309666242,3048096.299498032,0.0015948216983135565,88954800.96600011,0.0,0.0,0.0,10794232.206558455,428702641.2002543,0.010074456172567142
125,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,2,7,3,2,7,0,1,3,1,0,0,0,4,3,3,1,9695195.36216505,6254089.064354887,0.0005001906629473208,94551485.92077652,0.0,0.0,323.3512037405997,0.0,342129145.1134375,0.0
126,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,2,4,0,2,4,0,3,3,0,0,4,0,7,4,1,2,26008389.578208447,0.0,0.0,94639238.49165699,0.0,0.0,0.0,0.0,222743812.95907167,0.0
